Id|Categoria|Nombre|Valoracion|Dificultad|Num_comensales|Tiempo|Tipo|Descripcion|Link_receta|Num_comments|Num_reviews|Fecha_modificacion|Ingredientes
73956|Recetas de Pan y bollería|Receta de Buñuelos de viento sin gluten||baja|6|45m|Desayuno|"
Los buñuelos de viento son un dulce de lo más tradicional, incluso compiten con los famosos churros en popularidad. Tradicionalmente, se hacían para la festividad de Todos los Santos, de ahí pasó a consumirse también en Semana Santa y, afortunadamente, hoy en día se toman en cualquier época del año, ya..."|https://www.recetasgratis.net/receta-de-bunuelos-de-viento-sin-gluten-73956.html|1|4|2020-01-13|175 mililitros de agua,25 gramos de azúcar,50 gramos de mantequilla,1 limón,1 pizca de sal,100 gramos de harina de arroz,25 gramos de maicena,3 huevos,500 mililitros de aceite de girasol para freír,50 gramos de azúcar para rebozar,1 cucharadita de canela en polvo para rebozar
73949|Recetas de Pan y bollería|Receta de Mona de pascua||media|4|24h|Merienda|"
Las monas de pascua son una especie de bollo o pan quemado muy típico de la repostería española. Típicamente, llevan un huevo cocido en la cima de este riquísimo dulce, pero también puedes usar huevos u otras figuras hechas de chocolate para acompañarlas. Aunque la elaboración es algo extensa, el resultado..."|https://www.recetasgratis.net/receta-de-mona-de-pascua-73949.html|1|5|2020-01-09|60 gramos de harina de fuerza,12 gramos de levadura fresca,40 mililitros de agua,300 gramos de harina de fuerza,12 gramos de levadura fresca,5 huevos,200 gramos de azúcar (1 taza),80 gramos de mantequilla derretida,Ralladura de naranja o limón,15 mililitros de agua de azahar,1 pellizco de sal,2 cucharadas soperas de fideos de chocolate,1 cucharada sopera de leche
73945|Recetas de Pan y bollería|Receta de Pastelitos de almendra||baja|6|45m|Desayuno|"
Hay infinidad de pastelitos de todo tipo, pero sin duda los pastelitos de almendra son pura adicción. Tiernos y jugosos, con un sabor difícil de olvidar y muy fáciles de hacer. En RecetasGratis nos vamos a permitir la libertad de mostrar esta receta para que tú también puedas saborearla y disfrutar de..."|https://www.recetasgratis.net/receta-de-pastelitos-de-almendra-73945.html|0|0|2020-02-11|150 gramos de harina leudante,90 gramos de almendra molida,90 gramos de azúcar,1 vaso de aceite de oliva,1 vaso de leche semidesnatada,1 limón (ralladura),2 huevos,1 pellizco de sal,1 puñado de almendras laminadas,6 pellizcos de coco molido (opcional)
73933|Recetas de Pan y bollería|Receta de Bizcochitos de chocolate||baja|6|30m||"
En esta ocasión, en RecetasGratis, te traemos una receta de bizcochitos de chocolate ricos, sencillos y rápidos de hacer. Son ideales para acompañar un desayuno o merienda, pues quedan muy esponjosos y jugosos, con un punto húmedo que le dará una textura tierna con todo el delicioso sabor del chocolate.
Prepáralo..."|https://www.recetasgratis.net/receta-de-bizcochitos-de-chocolate-73933.html|1|5|2020-02-14|150 gramos de chocolate de postres,125 gramos de azúcar,125 gramos de mantequilla,100 gramos de harina,1 cucharada postre de levadura,3 huevos,2 cucharadas soperas de cacao en polvo
73910|Recetas de Pan y bollería|Receta de Pastelitos de Belém portugueses||media|6|1h 30m|Merienda|"
Los pastelitos de Belém, conocidos también como pastelitos de nata, son los dulces más populares de Portugal, sobre todo de Lisboa. De hecho, en el año 2011 este dulce fue elegido como una de las 7 maravillas de la gastronomía portuguesa. Si los has probado, probablemente pensarás que este reconocimiento..."|https://www.recetasgratis.net/receta-de-pastelitos-de-belem-portugueses-73910.html|0|0|2019-12-17|2 láminas de hojaldre,500 gramos de nata o crema de leche,200 gramos de azúcar (1 taza),7 yemas de huevo,½ limón (ralladura),1 cucharada sopera de harina de trigo o maicena,1 rama de canela,1 pizca de canela en polvo (opcional)
73882|Recetas de Pan y bollería|Receta de Pan sin harina de trigo||media|4|24h||"
Son muchas las personas que buscan recetas de pan sin gluten, bien sea porque quieren incorporar harinas más nutritivas a su alimentación o porque no pueden procesar el gluten en la harina de trigo. Por esta razón, en RecetasGratis te traemos esta receta de pan sin harina de trigo, hecha con tres de..."|https://www.recetasgratis.net/receta-de-pan-sin-harina-de-trigo-73882.html|1|4|2019-12-11|2 tazas de harina de trigo sarraceno,1 taza de harina de arroz,1 taza de harina de garbanzos,2 tazas de agua (480 mililitros),1 sobre de levadura seca sin TACC,1 cucharada postre de polvo para hornear,Sal,Azúcar
73885|Recetas de Pan y bollería|Receta de Scones salados||media|4|45m||"
Los scones son unos deliciosos panecillos típicos del Reino Unido. La receta se ha extendido a muchos países y suelen disfrutarse en el desayuno, ya que también pueden prepararse dulces. En RecetasGratis, te traemos el paso a paso para que aprendas cómo hacer scones salados en casa, ¡un plato diferente y..."|https://www.recetasgratis.net/receta-de-scones-salados-73885.html|0|0|2019-12-11|200 gramos de harina,60 gramos de mantequilla muy fría,1 cucharada postre de levadura,1 cucharada postre de sal,3 cucharadas soperas de leche,1 huevo,1 huevo para pintar la masa
73881|Recetas de Pan y bollería|Receta de Pan de jengibre||baja|10|1h 30m|Postre|"
Este hermoso pan de jengibre o gingerbread, como también es conocido en Alemania, despierta todos los sentidos gracias a los inconfundibles aromas del jengibre y el resto de especias aromáticas. Este pan dulce alemán no tiene nada que ver con el resto de panes dulces por los distintos ingredientes que..."|https://www.recetasgratis.net/receta-de-pan-de-jengibre-73881.html|0|0|2019-12-09|2 huevos,2 cucharadas de postre de jengibre en polvo,2 cucharaditas de canela,4 cucharadas soperas de mantequilla,1 taza de azúcar glass (140 gramos),1 taza de melaza de caña,2 tazas de harina de trigo común,1 cucharadita de polvo de hornear,1 pellizco de pimienta molida y nuez moscada,1 yogur natural sin azúcar,Ralladura de medio limón,1 puñado de nueces de macadamia molidas (opcional)
73884|Recetas de Pan y bollería|Receta de Bizcocho de calabaza y chocolate||baja|6|45m|Postre|"
Bizcocho de calabaza y chocolate, un bizcocho tierno, jugoso y muy esponjoso. La calabaza es ideal para preparar muchos platos, ya sean dulces o salados, pero en bizcochos y tortas queda espectacular. El bizcocho que compartimos en RecetasGratis es muy tierno y saludable. La calabaza le da sabor y jugosidad..."|https://www.recetasgratis.net/receta-de-bizcocho-de-calabaza-y-chocolate-73884.html|0|0|2019-12-09|280 gramos de harina (2 tazas),300 gramos de azúcar (1½ tazas),35 gramos de cacao en polvo (⅓ taza),2 sobres de gasificantes o 1 sobre de levadura (16 g cada uno),300 gramos de calabaza cocida,4 huevos,160 mililitros de aceite de girasol o mantequilla
74160|Recetas de Pasta|Receta de Pizza de bacon||media|2|2h 30m||"
Si te provoca una pizza, nada mejor que una buena receta de base para deleitar a cualquier paladar. Esta receta de pizza de bacon es la prueba: la combinación de sus clásicos ingredientes es todo lo que necesitas para disfrutar de una tarde amena y sin necesidad de salir de casa.
Hacer una pizza suena..."|https://www.recetasgratis.net/receta-de-pizza-de-bacon-74160.html|0|0|2020-03-27|300 gramos de harina de fuerza,1 vaso de leche tibia,1 cucharadita de sal,8 lonchas de bacon,1 taza de tomate casero triturado,200 gramos de queso rallado semicurado,1 cucharadita de orégano,1 pellizco de pimienta (opcional),1 cucharadita de ajo en polvo,1 cucharadita de cebolla en polvo
74152|Recetas de Pasta|Receta de Pizza de pepperoni||media|2|2h 30m|Cena|"
La pizza, originaria de Nápoles, es una de las comidas más populares del mundo. Aunque suele comprarse ya preparada, no hay nada mejor que amasar tu propia masa para pizza y probar un bocado de una pizza completamente hecha en casa. Por eso, queremos traerte una pizza clásica que podrás consultar siempre..."|https://www.recetasgratis.net/receta-de-pizza-de-pepperoni-74152.html|0|0|2020-03-25|300 gramos de harina de fuerza,1 vaso de leche, mitad será para diluirla con levadura,15 gramos de levadura fresca de panadero,2 pellizcos de sal,1 pimiento verde italiano,1 cebolla dulce,300 gramos de pepperoni,2 pellizcos de orégano y pimienta,1 vaso de tomate triturado,1 pieza de queso cheddar rallado
74142|Recetas de Pasta|Receta de Lasaña sin horno||media|3|1h 30m|Plato principal|"
Las recetas de lasañas son platos muy completos, versátiles y llenos de nutrientes. Con solo unas láminas de pasta podemos crear muchas variaciones, rellenarlas de carne, pescados, mariscos o verduras, y bañarlas en una deliciosa salsa bechamel con tomate triturado. Hace agua la boca de solo pensarlo, ¿verdad?
No..."|https://www.recetasgratis.net/receta-de-lasana-sin-horno-74142.html|0|0|2020-03-24|6 laminas de lasaña,500 gramos de carne picada mixta (pollo y ternera),300 gramos de tomate triturado o tamizado,200 gramos de queso cheddar semicurado para rallar,1 cebolla morada o la que quieras,2 dientes de ajo,1 cucharada postre de orégano y romero,1 vaso pequeño de vino blanco,1 lata pequeña de pimiento morrón,1 brick de crema de nata o soja,1 pellizco de ají molido (opcional) y sal al punto,1 chorro de aceite de oliva
74044|Recetas de Pasta|Receta de Canelones de marisco||media|2|1h 30m|Plato principal|"
Los canelones de marisco que compartimos a continuación están deliciosos y son perfectos para servir en ocasiones especiales. En general, suelen hacerse fríos, sin embargo, en esta ocasión aprenderemos a cocinarlos calientes, con un relleno espectacular.
Vamos a intentar que prepares estos canelones caseros..."|https://www.recetasgratis.net/receta-de-canelones-de-marisco-74044.html|0|0|2020-02-17|300 gramos de gambas peladas crudas (frescas o congeladas),150 gramos de aros de calmar,1 pimiento amarillo,1 cebolla,2 cucharadas soperas de harina de trigo común,1 litro de caldo de marisco o pescado,1 pellizco de sal, pimienta, nuez moscada y perejil seco,2 chorros de aceite de girasol o semillas,6 láminas de pasta para canelones,5 cucharadas soperas de queso manchego semicurado rallado (o mozzarella)
74031|Recetas de Pasta|Receta de Canelones de bacalao||media|2|1h 30m|Plato principal|"
Los canelones, como cualquier plato de pasta, es una de las preparaciones más versátiles que podemos aprender a cocinar. No podemos enumerar la cantidad de rellenos que existen para las canelones actualmente, así que hay mucho que puedes hacer si conoces la base de la receta. En este caso, en RecetasGratis..."|https://www.recetasgratis.net/receta-de-canelones-de-bacalao-74031.html|0|0|2020-02-10|6 láminas de placas de canelón,1 pimiento verde,4 setas,1 cebolla,1 pimiento morrón,5 cucharadas soperas de tomate casero triturado,250 gramos de bacalao desalado,1 chorro de aceite de oliva,1 cucharada sopera de pimiento choricero,2 cucharadas soperas de harina,3 cucharadas soperas de aceite de oliva,2 vasos de leche,3 cucharadas soperas de aceite de oliva,1 pellizco de nuez moscada,1 pellizco de pimienta molida
74026|Recetas de Pasta|Receta de Lasaña de brócoli||media|2|30m|Plato principal|"
La lasaña de brócoli es una opción perfecta para cenar o para comer acompañada de una ensalada verde. Lleva ajo, cebolla, tomate, queso crema y, por supuesto, brócoli, aunque a lo largo de la receta te indicamos qué más ingredientes puedes añadir para potenciar su sabor. Así mismo, te enseñamos a preparar..."|https://www.recetasgratis.net/receta-de-lasana-de-brocoli-74026.html|0|0|2020-02-07|1 paquete de láminas de pasta para lasaña,1 brócoli,1 cebolla,2 dientes de ajo,2 cucharadas soperas de queso crema, requesón o ricotta,2 tomates,2 cucharadas soperas de salsa de tomate triturado (opcional),1 pizca de sal,1 pizca de pimienta,250 mililitros de leche,4 cucharadas soperas de harina de trigo,½ cebolla picada (opcional),1 pizca de nuez moscada,1 pizca de sal
74008|Recetas de Pasta|Receta de Tallarines con huevo||baja|2|15m||"
Esta receta de tallarines con huevo es uno de esos platos que podemos preparar cuando no tenemos ganas de entrar a la cocina o de pasar mucho tiempo con un almuerzo o cena. A pesar de que se hace con ingredientes bastante básicos, quedan deliciosos, son nutritivos y llenan fácilmente.
Si ves que te quedas..."|https://www.recetasgratis.net/receta-de-tallarines-con-huevo-74008.html|0|0|2020-01-30|200 gramos de tallarines cocidos,4 huevos,1 taza de jamón serrano o tocino,1 diente de ajo,1 chorro de leche o nata,1 pizca de sal y pimienta,1 taza de queso rallado (opcional)
73992|Recetas de Pasta|Relleno para canelones - 10 recetas fáciles||||||"
Los canelones son todo un clásico de la gastronomía española pero, también, de otras cocinas del mundo. Por este motivo, es tan habitual encontrarlos y verlos de todos los sabores. Ahora bien, si te estás adentrando en este fantástico mundo, te preguntas cómo hacer canelones y qué tipos de relleno de canelones..."|https://www.recetasgratis.net/articulo-relleno-para-canelones-10-recetas-faciles-73992.html|1|4|2020-03-09|
73983|Recetas de Pasta|Receta de Pizza de calabacín||baja|2|1h 30m|Plato principal|"
Sería imposible enumerar cuántas clases de pizzas existen y con cuántos ingredientes podemos prepararlas. En este caso, agregamos a la lista de pizzas inusuales esta receta de pizza de calabacín. Te enseñamos a hacer un tipo de masa que reducirá casi al máximo la utilización de harinas procesadas, pues..."|https://www.recetasgratis.net/receta-de-pizza-de-calabacin-73983.html|0|0|2020-01-22|2 calabacínes medianos,1 huevo,5 cucharadas soperas de harina de trigo,1 taza de queso parmesano rallado,1 pizca de ajo en polvo, sal,3 rodajas de mozzarella,1 tomate cortado en rodajas,2 pellizcos de orégano seco,1 chorro de aceite de oliva virgen extra
73918|Recetas de Pasta|Receta de Pasta con espárragos||baja|3|15m|Plato principal|"
La pasta, por su accesibilidad y fácil cocción, se ha convertido en una de las comidas más populares del mundo. Además, su versatilidad nos permite preparar con ella muchísimas recetas y adaptarla a las cocinas de otros países, trascendiendo sus tradicionales orígenes italianos. En esta ocasión, te..."|https://www.recetasgratis.net/receta-de-pasta-con-esparragos-73918.html|0|0|2019-12-24|8 nidos de tallarines,1 manojo de espárragos,4 cucharadas soperas de aceite de oliva virgen extra,Lascas de queso curado ahumado (opcional),2 dientes de ajo,Sal y pimienta al gusto,1 cucharada sopera de harina de maíz,1 taza de agua (240 mililitros),1 pastilla de caldo de pollo
73806|Recetas de Pasta|Receta de Sorrentinos de calabaza y queso||media|4|45m|Plato principal|"
Los sorrentinos son un tipo de pasta rellena caracterizado por poseer una forma redondeada. Son muy versátiles, puesto que aceptan cualquier tipo de relleno. No obstante, los más tradicionales son los rellenos de ricotta y jamón cocido. Esta vez, en RecetasGratis aprenderás a preparar sorrentinos rellenos..."|https://www.recetasgratis.net/receta-de-sorrentinos-de-calabaza-y-queso-73806.html|2|4|2019-11-25|4 huevos,400 gramos de harina,30 mililitros de aceite de oliva,800 gramos de calabaza,150 gramos de queso semiduro,2 cebollas moradas,1 cebolla de verdeo,16 champignñones,100 centímetros cúbicos de vino blanco,250 centímetros cúbicos de crema de leche,1 pizca de sal,1 pizca de pimienta
